414	31.65785789489746	-8.841760635375977	0.2603209316730499
404	26.355539321899414	3.8539679050445557	0.16612565517425537
450	25.734010696411133	13.707488059997559	0.31676068902015686
434	24.925296783447266	1.5539339780807495	0.40556180477142334
409	23.839332580566406	9.889849662780762	0.1631390005350113
423	23.557708740234375	31.011184692382812	0.5926722288131714
416	23.274335861206055	-14.283669471740723	0.291687548160553
443	23.159423828125	0.7333466410636902	0.18284636735916138
438	21.162368774414062	2.7874035835266113	0.23175503313541412
421	21.093576431274414	1.7216060161590576	0.026283640414476395
411	21.02100944519043	8.253385543823242	0.26437780261039734
426	20.5416259765625	1.6846462488174438	0.0410623662173748
431	20.482601165771484	-6.610340118408203	0.5444466471672058
412	20.367277145385742	-0.05628133937716484	0.36493709683418274
435	20.166399002075195	1.9212779998779297	0.05752767249941826
403	19.80826759338379	45.91432189941406	0.6661303639411926
415	19.69536781311035	14.683598518371582	0.22543871402740479
408	19.63941764831543	6.774903774261475	0.14146190881729126
439	19.469314575195312	4.02252721786499	0.03384886309504509
407	19.266260147094727	7.814405918121338	0.22133386135101318
413	18.967395782470703	0.6664474010467529	0.04872336611151695
447	18.958646774291992	4.2269487380981445	0.11331740766763687
427	18.849592208862305	13.625859260559082	0.13176345825195312
429	18.68074607849121	8.541165351867676	0.4994949996471405
448	18.53828239440918	0.9927824139595032	0.011083493009209633
405	18.291805267333984	8.07620906829834	0.05883870646357536
417	17.880382537841797	1.1843476295471191	0.2585996389389038
420	17.799476623535156	20.67823600769043	0.38968560099601746
406	17.729475021362305	8.005461692810059	0.356881320476532
441	17.655227661132812	8.429100036621094	0.5169183015823364
440	17.562829971313477	1.0883139371871948	0.12778930366039276
402	17.547321319580078	2.892881155014038	0.14207077026367188
418	17.44355010986328	2.5999250411987305	0.3383287787437439
436	17.20903778076172	2.1707212924957275	0.0907965674996376
422	17.03571319580078	3.7995567321777344	0.39736464619636536
401	16.899690628051758	0.5529524683952332	0.03276197984814644
428	16.24930191040039	4.180014610290527	0.2122972458600998
430	16.08994483947754	11.102095603942871	0.6120370626449585
445	16.059165954589844	11.008926391601562	0.15218204259872437
424	16.020126342773438	1.8052459955215454	0.11879250407218933
444	16.014978408813477	11.117552757263184	0.6770613193511963
449	15.991861343383789	7.3450188636779785	0.07107652723789215
425	15.943923950195312	-12.099804878234863	0.4753342270851135
442	15.767600059509277	2.685452461242676	0.01352859940379858
446	15.410421371459961	2.6592535972595215	0.21909895539283752
419	15.172564506530762	3.981992721557617	0.06644095480442047
437	14.93608570098877	2.51373553276062	0.022413600236177444
410	14.828246116638184	9.120701789855957	0.8614327311515808
432	12.960315704345703	3.6750802993774414	9.395336965098977E-4
433	11.238828659057617	1.462353229522705	0.011727704666554928
