405717	33.236907958984375
1103812	32.94999694824219
1063750	32.426876068115234
1121402	28.943124771118164
1106007	28.62481689453125
1113437	28.548147201538086
1112341	27.851943969726562
1117099	26.81060028076172
168216	25.327800750732422
962179	24.187931060791016
1124210	23.475482940673828
1133167	22.292003631591797
1115776	21.909236907958984
1114646	20.34986114501953
87181	19.968477249145508
183378	19.962139129638672
47923	19.40315055847168
915593	18.749189376831055
855410	18.594324111938477
833860	17.497726440429688
19335	16.73459243774414
156493	15.948209762573242
182539	14.876989364624023
451602	14.73635482788086
490595	13.301484107971191
1037798	12.844978332519531
87452	11.711054801940918
527433	10.621183395385742
148538	9.990985870361328
146187	9.50208568572998
359349	9.442964553833008
443396	9.251060485839844
207786	7.172491073608398
131843	7.038383960723877
489204	5.46659517288208
1121709	5.231372356414795
1129237	4.203930854797363
573724	4.095631122589111
1114819	2.322009801864624
1110199	2.2511048316955566
130510	1.6607532501220703
104861	0.8516141772270203
